Identifier,Company Name,GICS Industry Name,Exchange Name,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004
ADI.OQ,Analog Devices Inc,Semiconductors & Semiconductor Equipment,NASDAQ/NGS (GLOBAL SELECT MARKET),2.0431523768448123,1.7120751492049981,1.8356472852151042,1.0432309556185189,2.0387471663601024,1.4851272656793473,1.6057861086174892,1.0585608462376996,2.165946649318882,2.447746612695089,2.3093647275780684,1.9863562099048067,1.8968641064404033,2.131685553089594,2.129211004509067,1.6437608867138906,3.111081331171352,3.783830223370231,3.300411759165291,3.0275780871707627
AON.N,Aon PLC,Insurance,"NEW YORK STOCK EXCHANGE, INC.",1.7158031956741924,1.898386748136008,2.0748537753347747,1.4986644088559506,1.6437343230117292,1.3249981231943078,1.2835899037105183,1.1024940428472667,0.9395480644894543,0.90821954563684,0.834845776082113,0.5812862717263662,0.5119769695858114,0.510182566053409,0.4574523906951825,0.5372124534646905,0.5581431508953427,0.4488166999680118,0.41335549606388333,0.26653340962194183
AAPL.OQ,Apple Inc,"Technology Hardware, Storage & Peripherals",NASDAQ/NGS (GLOBAL SELECT MARKET),8.204206648473889,5.862284261407952,8.225666289832887,6.359732330499542,4.028444299418317,2.211236929775845,2.37577310755349,1.6225137792651052,1.8142309631752702,2.2296269582737778,2.1598635994332276,2.4139902629550725,2.144213752641085,2.5426143786118534,2.5405289840351144,1.5999013444643269,4.794642599704736,2.876111001060481,3.52145235581052,2.248395790760681
AMAT.OQ,Applied Materials Inc,Semiconductors & Semiconductor Equipment,NASDAQ/NGS (GLOBAL SELECT MARKET),3.914413255466564,2.6750732574558236,5.231476640921948,3.056711717262343,2.499448044643672,1.6497457677050043,3.062447530180911,1.7890168507224884,1.4724996824042553,1.988442763023256,1.616059184496736,1.1376921874748818,1.1554597033787803,1.3457887001226463,1.708540754222772,1.4060083613764556,2.2312353571902976,2.4100017350091507,3.0407023694933266,2.548097887747948
APTV.N,Aptiv PLC,Automobile Components,"NEW YORK STOCK EXCHANGE, INC.",1.0389483771351373,1.1530585949675562,2.477997856000444,2.0078533260164364,1.8013752386863808,1.2998388587235579,1.8531670412540062,1.4839775280263585,2.0055089630084355,2.0036191669681647,1.6749395204851996,1.1936362057783019,0.7745822464285714,0.0,0.0,0.0,0.0,0.0,,
ACGL.OQ,Arch Capital Group Ltd,Insurance,NASDAQ/NGS (GLOBAL SELECT MARKET),0.4705034747127627,0.48385878971980856,0.3805606484819775,0.33836878804976545,0.45920131342789633,0.3337725294344098,0.37063402955566294,0.36045313592871386,0.36903776261181753,0.34674151218474564,0.407800035406147,0.33737688985686626,0.2920617895294439,0.26442066923259444,0.27560866845866067,0.2902114950831397,0.31054845073692094,0.35012776959904957,0.16929580640915787,0.16374296233954685
ADM.N,Archer-Daniels-Midland Co,Food Products,"NEW YORK STOCK EXCHANGE, INC.",0.7051087154930351,0.8533088462701174,0.673589759929457,0.5641218037388102,0.5864584108064186,0.5625254094421179,0.5608876336851587,0.6604892042482838,0.5437820157173096,0.752519743891629,0.6526764827207899,0.3996395787223059,0.45108301135247447,0.604184895030181,0.6368201691881451,0.4990744837273316,1.188367437589378,0.9876138415414337,0.8660766154465738,0.7539011438429783
ANET.N,Arista Networks Inc,Communications Equipment,"NEW YORK STOCK EXCHANGE, INC.",7.365901621326484,5.472914104327265,7.702949086125227,4.6392334611501065,3.712900940388838,5.156593047398379,6.997980264427883,3.9295093769255938,4.5471164564915645,4.82660904758558,0.0,0.0,0.0,0.0,,,,,,
AJG.N,Arthur J. Gallagher & Co.,Insurance,"NEW YORK STOCK EXCHANGE, INC.",0.9406343018998059,1.0363251230499708,1.054696603988604,1.065412585865642,0.9046481395277772,0.8286489775927514,0.7673501626457944,0.8054867455646846,0.6630212455891114,0.7741626373626374,0.9139054004810145,0.8131158567344879,0.8512425762730009,0.8627028308453837,0.7066399410423653,0.7637323571668756,0.6260305077597841,0.8475936376129353,0.8673184835521464,0.926008257817091
AIZ.N,Assurant Inc,Insurance,"NEW YORK STOCK EXCHANGE, INC.",0.2634440575290172,0.19950595340622573,0.2617993155999599,0.17926528386446533,0.17945200984755438,0.1350741907601249,0.17041021680997392,0.1782009354303499,0.176541805198905,0.15231865122135893,0.16241879914139434,0.09435232275064223,0.13996996499908104,0.1554893871330466,0.13314652657953485,0.14393507726379715,0.2948796370480259,0.27091935371292075,0.2244277614399396,0.17417893292052755
