Identifier,Company Name,GICS Industry Name,Exchange Name,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004
AZN.L,AstraZeneca PLC,Pharmaceuticals,LONDON STOCK EXCHANGE,0.32299,0.2704,0.27588999999999997,0.365,0.35590000000000005,0.3197,0.3638,0.3272,0.2828,0.2518,0.2702,0.3442,0.4266,0.43954,0.44332,0.47845,0.36893,0.41523000000000004,0.33390000000000003,0.2539
ATCOa.ST,Atlas Copco AB,Machinery,NASDAQ STOCKHOLM AB,0.34027999999999997,0.32009,0.3114,0.2938,0.358,0.3107,0.3063,0.23829999999999998,0.299,0.28319,0.3287,0.44,0.4476,0.36307,0.24478000000000003,0.48,0.31199,0.21314,0.2621,0.196
AV.L,Aviva PLC,Insurance,LONDON STOCK EXCHANGE,0.10599,0.11949,0.08810000000000001,0.1244,0.13939000000000001,0.1365,0.1229,0.1176,0.1348,0.1505,0.17800000000000002,0.12240000000000001,0.11131,0.11013,0.25420000000000004,0.126,0.11176,0.1761,0.17137,0.10718
AXAF.PA,AXA SA,Insurance,EURONEXT - EURONEXT PARIS,0.149,0.1247,0.102,0.0603,0.0975,0.09359999999999999,0.08560000000000001,0.135,0.141,0.145,0.09691000000000001,0.133,0.1,0.09,0.07502,0.08274,0.11437,0.1149,0.12105,0.08304
AXFO.ST,Axfood AB,Consumer Staples Distribution & Retail,NASDAQ STOCKHOLM AB,0.34954999999999997,0.4083,0.4632,0.457,0.396,0.3624,0.349,0.3407,0.318,0.281,0.275,0.28309999999999996,0.287,0.3075,0.30095,0.33415999999999996,0.34164,0.31767,0.25548,0.2721
BAES.L,BAE Systems PLC,Aerospace & Defense,LONDON STOCK EXCHANGE,0.17600000000000002,0.18530000000000002,0.25219,0.3248,0.266,0.2664,0.3382,0.39740000000000003,0.5257999999999999,0.461,0.38280000000000003,0.3186,0.25909,0.29447,0.30849,0.19637000000000002,0.20699,0.2211,0.2125,-0.0944
BALF.L,Balfour Beatty PLC,Construction & Engineering,LONDON STOCK EXCHANGE,0.16149999999999998,0.2119,0.14419,0.01849,0.1408,0.1565,0.1577,0.060599999999999994,-0.1305,-0.0699,0.1041,0.18713000000000002,0.20123999999999997,0.21943000000000001,0.19760000000000003,0.27151,0.34023000000000003,0.34462000000000004,0.3569,0.1522
BALN.S,Baloise Holding AG,Insurance,SIX SWISS EXCHANGE,0.061500000000000006,0.09269,0.0825,0.0634,0.10789,0.085,0.08900000000000001,0.09699999999999999,0.09300000000000001,0.135,0.095,0.10300000000000001,0.016,0.10301,0.09597,0.08077999999999999,0.16307,0.14916000000000001,0.10034000000000001,0.068
BMPS.MI,Banca Monte dei Paschi di Siena SpA,Banks,ELECTRONIC SHARE MARKET,0.23,-0.029300000000000003,0.10859999999999999,-0.2184,-0.12,0.028999999999999998,-0.41600000000000004,-0.426,0.054770000000000006,-0.69985,-0.2225,-0.06071,-0.0055000000000000005,0.0574,0.01282,0.07928,0.08407,0.10135999999999999,0.10880000000000001,0.068
BBVA.MC,Banco Bilbao Vizcaya Argentaria SA,Banks,BOLSA DE MADRID,0.157,0.1457,0.09859,0.052300000000000006,0.08759,0.11599999999999999,0.08539999999999999,0.067,0.053,0.065,0.071,0.105,0.106,0.158,0.2,0.19824000000000003,0.215,0.28716,0.2961,0.2
